YEAR,STATE,EVTYPE,FATALITIES,INJURIES,PROPDMG,CROPDMG
2006,new mexico,TORNADO,0,0,0,0
2007,new mexico,BLIZZARD / WINTER STORM / WEATHER,0,0,0,0
2007,new mexico,COLD / WIND AND WINDCHILL,0,0,0.025,0
2007,new mexico,DROUGHT / HEAT / WILDFIRE,0,0,0.5,0
2007,new mexico,FLASH FLOOD,0,0,0.2695,0.005
2007,new mexico,ICE / SNOW / FROST / HAIL,0,0,0.2781,0.062
2007,new mexico,ICE / SNOW / FROST / HAIL,0,0,0,0
2007,new mexico,LIGHTNING / RAIN / WET / WALL CLOUD,0,0,0.002,0
2007,new mexico,THUNDERSTORM / THUNDERSTORM WIND,0,0,0.341,0.001
2007,new mexico,TORNADO,2,45,22.555,0.255
2008,new mexico,BLIZZARD / WINTER STORM / WEATHER,0,0,0,0
2008,new mexico,COLD / WIND AND WINDCHILL,0,0,0.229,0.001
2008,new mexico,DROUGHT / HEAT / WILDFIRE,0,0,9.51,0
2008,new mexico,FLASH FLOOD,4,0,2.2765,0.107
2008,new mexico,FLOOD / DAM FAILURE,1,0,25.075,0.001
2008,new mexico,ICE / SNOW / FROST / HAIL,0,0,3.553,0.02
2008,new mexico,ICE / SNOW / FROST / HAIL,2,0,0.02,0
2008,new mexico,LIGHTNING / RAIN / WET / WALL CLOUD,0,0,0.03,0
2008,new mexico,THUNDERSTORM / THUNDERSTORM WIND,0,0,0.74,0.031
2008,new mexico,TORNADO,0,0,0.012,0
2009,new mexico,BLIZZARD / WINTER STORM / WEATHER,0,0,0,0
2009,new mexico,BLIZZARD / WINTER STORM / WEATHER,0,0,0,0
2009,new mexico,COLD / WIND AND WINDCHILL,1,0,0,0
2009,new mexico,COLD / WIND AND WINDCHILL,0,2,6.76,0
2009,new mexico,DROUGHT / HEAT / WILDFIRE,0,0,0.157,0
2009,new mexico,DUST STORM / DEVIL,0,0,0.005,0
2009,new mexico,FLASH FLOOD,1,0,0.7675,0.019
2009,new mexico,FLOOD / DAM FAILURE,0,0,0.029,0
2009,new mexico,ICE / SNOW / FROST / HAIL,0,0,0.362,0.007
2009,new mexico,ICE / SNOW / FROST / HAIL,1,0,0,0
2009,new mexico,LIGHTNING / RAIN / WET / WALL CLOUD,2,7,0.036,0
2009,new mexico,THUNDERSTORM / THUNDERSTORM WIND,0,0,1.093,0
2009,new mexico,TORNADO,0,0,0.01,0
2010,new mexico,BLIZZARD / WINTER STORM / WEATHER,0,0,0,0
2010,new mexico,BLIZZARD / WINTER STORM / WEATHER,0,0,0,0
2010,new mexico,COLD / WIND AND WINDCHILL,0,0,0,0
2010,new mexico,COLD / WIND AND WINDCHILL,0,0,0.595,0
2010,new mexico,DROUGHT / HEAT / WILDFIRE,1,0,0,0
2010,new mexico,DROUGHT / HEAT / WILDFIRE,0,0,1.015,0.005
2010,new mexico,FLASH FLOOD,1,0,3.789,0.004
2010,new mexico,FLOOD / DAM FAILURE,0,0,0.01,0
2010,new mexico,ICE / SNOW / FROST / HAIL,0,0,16.22775,0.275
2010,new mexico,ICE / SNOW / FROST / HAIL,0,0,0,0
2010,new mexico,LIGHTNING / RAIN / WET / WALL CLOUD,0,0,0.015,0
2010,new mexico,LIGHTNING / RAIN / WET / WALL CLOUD,0,0,0.004,0
2010,new mexico,THUNDERSTORM / THUNDERSTORM WIND,0,4,0.3282,0
2010,new mexico,TORNADO,0,0,0.7115,0
2011,new mexico,COLD / WIND AND WINDCHILL,3,0,0.925,0
2011,new mexico,COLD / WIND AND WINDCHILL,0,0,0.134,0
2011,new mexico,DROUGHT / HEAT / WILDFIRE,0,0,0,0
2011,new mexico,DROUGHT / HEAT / WILDFIRE,0,16,26.1,0
2011,new mexico,DUST STORM / DEVIL,0,0,0,0
2011,new mexico,FLASH FLOOD,0,0,13.0805,4
2011,new mexico,FLOOD / DAM FAILURE,0,0,0,0
2011,new mexico,ICE / SNOW / FROST / HAIL,0,0,0.001,0
2011,new mexico,ICE / SNOW / FROST / HAIL,0,0,0,0
2011,new mexico,THUNDERSTORM / THUNDERSTORM WIND,1,0,0.113,0
2011,new mexico,TORNADO,0,0,0,0
1952,new york,TORNADO,0,0,0.025,0
1954,new york,TORNADO,0,0,2.525,0
1955,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1955,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1955,new york,TORNADO,0,0,0.025,0
1956,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1956,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1956,new york,TORNADO,0,0,0,0
1957,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1957,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1957,new york,TORNADO,0,0,0.025,0
1958,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1958,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1958,new york,TORNADO,0,0,0.05,0
1959,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1959,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1959,new york,TORNADO,0,3,0.3,0
1960,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1960,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1960,new york,TORNADO,0,9,25.27503,0
1961,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1961,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1961,new york,TORNADO,0,4,3.05,0
1962,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1962,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1962,new york,TORNADO,0,0,0.00025,0
1963,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1963,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1963,new york,TORNADO,0,0,0.0075,0
1964,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1964,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1964,new york,TORNADO,0,0,0.025,0
1965,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1965,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1965,new york,TORNADO,0,3,0.305,0
1966,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1966,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1966,new york,TORNADO,0,0,0.0025,0
1967,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1967,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1967,new york,TORNADO,0,0,0.025,0
1968,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1968,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1968,new york,TORNADO,0,4,0.275,0
1969,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1969,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1969,new york,TORNADO,0,1,3.0775,0
1970,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1970,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1970,new york,TORNADO,1,4,0.775,0
1971,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1971,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1971,new york,TORNADO,0,0,0.55,0
1972,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1972,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1972,new york,TORNADO,1,4,0.5775,0
1973,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1973,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1973,new york,TORNADO,0,3,0.075,0
1974,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1974,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1974,new york,TORNADO,0,0,2.775,0
1975,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1975,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1975,new york,TORNADO,0,5,0.30003,0
1976,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1976,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1976,new york,TORNADO,0,0,0.553,0
1977,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1977,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1977,new york,TORNADO,0,1,2.8025,0
1978,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1978,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1978,new york,TORNADO,0,0,3.0525,0
1979,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1979,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1979,new york,TORNADO,0,1,0.275,0
1980,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1980,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1980,new york,TORNADO,0,0,2.7775,0
1981,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1981,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1981,new york,TORNADO,0,0,0.255,0
1982,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1982,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,0,0
1982,new york,TORNADO,0,1,0.25028,0
1983,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1983,new york,THUNDERSTORM / THUNDERSTORM WIND,0,3,0,0
1983,new york,TORNADO,3,8,42.775,0
1984,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1984,new york,THUNDERSTORM / THUNDERSTORM WIND,0,1,0,0
1984,new york,TORNADO,0,13,0.5775,0
1985,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1985,new york,THUNDERSTORM / THUNDERSTORM WIND,0,2,0,0
1985,new york,TORNADO,0,16,5.505,0
1986,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1986,new york,THUNDERSTORM / THUNDERSTORM WIND,3,12,0,0
1986,new york,TORNADO,1,13,4.3,0
1987,new york,ICE / SNOW / FROST / HAIL,0,2,0,0
1987,new york,THUNDERSTORM / THUNDERSTORM WIND,0,7,0,0
1987,new york,TORNADO,0,1,3.075,0
1988,new york,ICE / SNOW / FROST / HAIL,0,2,0,0
1988,new york,THUNDERSTORM / THUNDERSTORM WIND,1,9,0,0
1988,new york,TORNADO,1,2,5.5275,0
1989,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1989,new york,THUNDERSTORM / THUNDERSTORM WIND,1,6,0,0
1989,new york,TORNADO,11,49,175.605,0
1990,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1990,new york,THUNDERSTORM / THUNDERSTORM WIND,3,37,0,0
1990,new york,TORNADO,0,11,4.625,0
1991,new york,ICE / SNOW / FROST / HAIL,0,0,0,0
1991,new york,THUNDERSTORM / THUNDERSTORM WIND,2,7,0,0
1991,new york,TORNADO,1,0,0.8525,0
1992,new york,ICE / SNOW / FROST / HAIL,0,3,0,0
1992,new york,THUNDERSTORM / THUNDERSTORM WIND,0,5,0,0
1992,new york,TORNADO,0,6,11.82525,0
1993,new york,BLIZZARD / WINTER STORM / WEATHER,7,4,60,0
1993,new york,COASTAL STORM / FLOOD OR EROSION / TIDE,0,0,0,0
1993,new york,COLD / WIND AND WINDCHILL,0,0,5.05,0
1993,new york,COLD / WIND AND WINDCHILL,1,1,1.95,0
1993,new york,DROUGHT / HEAT / WILDFIRE,0,0,0,50
1993,new york,DROUGHT / HEAT / WILDFIRE,0,0,0,0
1993,new york,FLASH FLOOD,1,0,0.0055,0
1993,new york,FLOOD / DAM FAILURE,6,0,103.9975,0
1993,new york,ICE / SNOW / FROST / HAIL,0,0,0.61,0
1993,new york,ICE / SNOW / FROST / HAIL,0,0,16.11,5
1993,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,6,0.4655,0
1993,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,0,5,0
1993,new york,THUNDERSTORM / THUNDERSTORM WIND,0,0,7.128,0
1993,new york,TORNADO,2,2,4.2,0.5
1994,new york,COASTAL STORM / FLOOD OR EROSION / TIDE,0,0,0,0
1994,new york,COLD / WIND AND WINDCHILL,1,0,0,0
1994,new york,COLD / WIND AND WINDCHILL,1,0,3.566,0
1994,new york,DROUGHT / HEAT / WILDFIRE,0,0,0,0
1994,new york,DROUGHT / HEAT / WILDFIRE,0,50,0,0
1994,new york,FLASH FLOOD,2,0,76.785,0.05
1994,new york,FLOOD / DAM FAILURE,0,0,2.791,0
1994,new york,ICE / SNOW / FROST / HAIL,0,0,0.175,5.0055
1994,new york,ICE / SNOW / FROST / HAIL,1,1,17.155,0
1994,new york,LANDSLIDE / MUDSLIDE / ROCK SLIDE,0,0,0.05,0
1994,new york,LIGHTNING / RAIN / WET / WALL CLOUD,4,23,2.607,0
1994,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,0,0,0
1994,new york,THUNDERSTORM / THUNDERSTORM WIND,0,4,12.595,0.05
1994,new york,TORNADO,0,4,3.3,0
1995,new york,COASTAL STORM / FLOOD OR EROSION / TIDE,0,0,0,0
1995,new york,COLD / WIND AND WINDCHILL,0,0,0.5,0
1995,new york,COLD / WIND AND WINDCHILL,3,19,1.107,0
1995,new york,DROUGHT / HEAT / WILDFIRE,0,0,0,0
1995,new york,DROUGHT / HEAT / WILDFIRE,7,0,0,0
1995,new york,DUST STORM / DEVIL,0,4,0.001,0
1995,new york,FLASH FLOOD,0,3,3.68,0
1995,new york,FLOOD / DAM FAILURE,0,0,4.314,0
1995,new york,ICE / SNOW / FROST / HAIL,0,0,0.058,0.0091
1995,new york,ICE / SNOW / FROST / HAIL,1,7,3.25001,0
1995,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,21,0.416,0
1995,new york,MARINE WIND / SWELL / SURF,1,0,0,0
1995,new york,THUNDERSTORM / THUNDERSTORM WIND,7,19,191.22902,0.005
1995,new york,TORNADO,0,6,11.035,0
1996,new york,BLIZZARD / WINTER STORM / WEATHER,0,0,3.003,0
1996,new york,COASTAL STORM / FLOOD OR EROSION / TIDE,0,0,11.5,0
1996,new york,COASTAL STORM / FLOOD OR EROSION / TIDE,1,1,0,0
1996,new york,COLD / WIND AND WINDCHILL,0,0,0,0
1996,new york,COLD / WIND AND WINDCHILL,4,12,2.253,0
1996,new york,DROUGHT / HEAT / WILDFIRE,0,0,0,0
1996,new york,DUST STORM / DEVIL,0,0,2.00E-04,0
1996,new york,FLASH FLOOD,7,3,169.601,0.54
1996,new york,FLOOD / DAM FAILURE,5,21,105.615,0
1996,new york,ICE / SNOW / FROST / HAIL,0,0,0.1135,0.065
1996,new york,ICE / SNOW / FROST / HAIL,5,33,1.306,0
1996,new york,LIGHTNING / RAIN / WET / WALL CLOUD,1,12,0.244,0
1996,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,0,0,0
1996,new york,THUNDERSTORM / THUNDERSTORM WIND,0,8,2.488,0.025
1996,new york,TORNADO,0,5,1.362,0.015
1997,new york,BLIZZARD / WINTER STORM / WEATHER,0,0,9.07,0
1997,new york,COASTAL STORM / FLOOD OR EROSION / TIDE,0,0,0,0
1997,new york,COASTAL STORM / FLOOD OR EROSION / TIDE,1,0,0,0
1997,new york,COLD / WIND AND WINDCHILL,1,0,0,0
1997,new york,COLD / WIND AND WINDCHILL,9,25,7.769,0
1997,new york,DROUGHT / HEAT / WILDFIRE,0,0,0,0.2
1997,new york,DROUGHT / HEAT / WILDFIRE,0,0,0,0
1997,new york,FLASH FLOOD,0,0,0.119,0
1997,new york,FLOOD / DAM FAILURE,0,0,0.005,0
1997,new york,FOG / VOG / SMOKE,2,11,0,0
1997,new york,ICE / SNOW / FROST / HAIL,0,0,0.267,0.5
1997,new york,ICE / SNOW / FROST / HAIL,2,30,1.487,0
1997,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,10,0.506,0.01
1997,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,3,0.035,0
1997,new york,THUNDERSTORM / THUNDERSTORM WIND,4,51,2.53,0.03
1997,new york,TORNADO,0,0,0.81,0.035
1998,new york,BLIZZARD / WINTER STORM / WEATHER,0,0,0.236,0
1998,new york,BLIZZARD / WINTER STORM / WEATHER,0,5,0.01,0
1998,new york,COASTAL STORM / FLOOD OR EROSION / TIDE,0,0,0.75,0
1998,new york,COLD / WIND AND WINDCHILL,0,0,0,0
1998,new york,COLD / WIND AND WINDCHILL,1,1,1.6536,0
1998,new york,DROUGHT / HEAT / WILDFIRE,0,0,0,0
1998,new york,DROUGHT / HEAT / WILDFIRE,0,0,0,0
1998,new york,FLASH FLOOD,1,0,19.81,0.1
1998,new york,FLOOD / DAM FAILURE,2,0,18.772,0.1
1998,new york,FOG / VOG / SMOKE,0,2,0,0
1998,new york,ICE / SNOW / FROST / HAIL,0,2,1.5125,1.592
1998,new york,ICE / SNOW / FROST / HAIL,1,0,23.735,0
1998,new york,LIGHTNING / RAIN / WET / WALL CLOUD,1,20,0.304,0
1998,new york,MARINE WIND / SWELL / SURF,1,0,0,0
1998,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,3,0.37,0
1998,new york,THUNDERSTORM / THUNDERSTORM WIND,9,45,180.5,10.635
1998,new york,TORNADO,0,91,77.286,0.215
1999,new york,BLIZZARD / WINTER STORM / WEATHER,0,0,3.7373,0
1999,new york,BLIZZARD / WINTER STORM / WEATHER,0,0,0,0
1999,new york,COLD / WIND AND WINDCHILL,1,4,7.84497,0.025
1999,new york,DROUGHT / HEAT / WILDFIRE,0,0,0,50
1999,new york,DROUGHT / HEAT / WILDFIRE,33,0,0,0
1999,new york,FLASH FLOOD,1,0,6.527,0.5
1999,new york,FLOOD / DAM FAILURE,1,0,26.6676,0
1999,new york,ICE / SNOW / FROST / HAIL,0,3,0.071,0.02
1999,new york,ICE / SNOW / FROST / HAIL,0,2,9.346,0
1999,new york,LIGHTNING / RAIN / WET / WALL CLOUD,1,1,0.188,0
1999,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,0,0.007,0
1999,new york,THUNDERSTORM / THUNDERSTORM WIND,2,32,5.299,0.127
1999,new york,TORNADO,0,1,1,0
2000,new york,AVALANCHE,1,5,0,0
2000,new york,BLIZZARD / WINTER STORM / WEATHER,1,0,2.239,0
2000,new york,COLD / WIND AND WINDCHILL,3,0,0,0
2000,new york,COLD / WIND AND WINDCHILL,1,8,4.109,0
2000,new york,DROUGHT / HEAT / WILDFIRE,0,0,0,0
2000,new york,FLASH FLOOD,1,0,16.519,0.02
2000,new york,FLOOD / DAM FAILURE,0,0,5.31,0
2000,new york,FOG / VOG / SMOKE,0,1,0,0
2000,new york,ICE / SNOW / FROST / HAIL,0,1,0.86,1.5
2000,new york,ICE / SNOW / FROST / HAIL,0,0,48.381,0
2000,new york,LANDSLIDE / MUDSLIDE / ROCK SLIDE,0,0,0.5,0
2000,new york,LIGHTNING / RAIN / WET / WALL CLOUD,1,23,0.245,0
2000,new york,MARINE WIND / SWELL / SURF,0,0,0.05,0
2000,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,0,0.079,0
2000,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,0,0,0
2000,new york,THUNDERSTORM / THUNDERSTORM WIND,0,21,12.316,0.07
2000,new york,TORNADO,0,2,0.37,0
2001,new york,BLIZZARD / WINTER STORM / WEATHER,0,0,1.14,0
2001,new york,COASTAL STORM / FLOOD OR EROSION / TIDE,0,0,0,0
2001,new york,COLD / WIND AND WINDCHILL,0,13,4.215,0
2001,new york,DROUGHT / HEAT / WILDFIRE,0,0,0,0
2001,new york,DROUGHT / HEAT / WILDFIRE,4,1,0,0
2001,new york,DROUGHT / HEAT / WILDFIRE,0,2,0.102,0
2001,new york,DUST STORM / DEVIL,0,0,0,0
2001,new york,FLASH FLOOD,0,0,1.43,0
2001,new york,FLOOD / DAM FAILURE,0,1,0.799,0
2001,new york,ICE / SNOW / FROST / HAIL,0,0,0.395,1.7
2001,new york,ICE / SNOW / FROST / HAIL,0,0,24.185,0
2001,new york,LANDSLIDE / MUDSLIDE / ROCK SLIDE,0,0,1.125,0
2001,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,31,0.776,0
2001,new york,MARINE WIND / SWELL / SURF,5,0,0,0
2001,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,0,0,0
2001,new york,THUNDERSTORM / THUNDERSTORM WIND,0,2,2.694,0.1
2001,new york,TORNADO,0,0,0.001,0
2002,new york,BLIZZARD / WINTER STORM / WEATHER,0,0,0.547,0
2002,new york,BLIZZARD / WINTER STORM / WEATHER,0,0,0,0
2002,new york,COASTAL STORM / FLOOD OR EROSION / TIDE,0,0,0,0
2002,new york,COLD / WIND AND WINDCHILL,0,0,0.063,0
2002,new york,COLD / WIND AND WINDCHILL,1,9,11.85,0
2002,new york,DROUGHT / HEAT / WILDFIRE,0,0,0,0
2002,new york,DROUGHT / HEAT / WILDFIRE,0,0,0,0
2002,new york,FLASH FLOOD,0,0,3.75,0
2002,new york,FLOOD / DAM FAILURE,0,0,0.175,0.015
2002,new york,FOG / VOG / SMOKE,0,0,0,0
2002,new york,ICE / SNOW / FROST / HAIL,0,75,0.115,0
2002,new york,ICE / SNOW / FROST / HAIL,0,0,8.798,0
2002,new york,LIGHTNING / RAIN / WET / WALL CLOUD,2,23,1.926,0.001
2002,new york,MARINE WIND / SWELL / SURF,10,5,0.035,0
2002,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,0,0,0
2002,new york,THUNDERSTORM / THUNDERSTORM WIND,1,19,5.725,0.05
2002,new york,TORNADO,0,8,3.585,0
2003,new york,BLIZZARD / WINTER STORM / WEATHER,0,0,0.945,0
2003,new york,BLIZZARD / WINTER STORM / WEATHER,0,6,0.029,0
2003,new york,COLD / WIND AND WINDCHILL,0,0,0,0
2003,new york,COLD / WIND AND WINDCHILL,2,6,7.363,0.2
2003,new york,FLASH FLOOD,5,0,44.251,0
2003,new york,FLOOD / DAM FAILURE,2,1,1.571,0
2003,new york,ICE / SNOW / FROST / HAIL,0,0,0.063,0
2003,new york,ICE / SNOW / FROST / HAIL,1,0,89.22,8.55
2003,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,4,0.567,0
2003,new york,MARINE WIND / SWELL / SURF,3,0,0,0
2003,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,0,0.025,0
2003,new york,THUNDERSTORM / THUNDERSTORM WIND,1,2,2.715,0
2003,new york,TORNADO,0,8,1.964,0
2003,new york,TROPICAL STORM / HURRICANE / TYPHOON,1,1,0,0
2004,new york,BLIZZARD / WINTER STORM / WEATHER,0,0,0.18,0
2004,new york,BLIZZARD / WINTER STORM / WEATHER,0,0,0.065,0
2004,new york,COLD / WIND AND WINDCHILL,1,0,0.42,0
2004,new york,COLD / WIND AND WINDCHILL,1,3,0.59,0
2004,new york,FLASH FLOOD,2,0,83.601,0
2004,new york,FLOOD / DAM FAILURE,1,0,17.208,0
2004,new york,ICE / SNOW / FROST / HAIL,0,1,1.465,1.39
2004,new york,ICE / SNOW / FROST / HAIL,0,0,5.194,0
2004,new york,LANDSLIDE / MUDSLIDE / ROCK SLIDE,0,0,0.001,0
2004,new york,LIGHTNING / RAIN / WET / WALL CLOUD,1,20,0.8,0
2004,new york,MARINE WIND / SWELL / SURF,1,0,0,0
2004,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,1,0,0
2004,new york,THUNDERSTORM / THUNDERSTORM WIND,0,2,4.303,0
2004,new york,TORNADO,0,0,0.33,0
2005,new york,BLIZZARD / WINTER STORM / WEATHER,0,0,0.77,0
2005,new york,BLIZZARD / WINTER STORM / WEATHER,0,0,0.777,0
2005,new york,COASTAL STORM / FLOOD OR EROSION / TIDE,0,0,0,0
2005,new york,COLD / WIND AND WINDCHILL,3,0,0,0
2005,new york,COLD / WIND AND WINDCHILL,0,4,1.525,0
2005,new york,DROUGHT / HEAT / WILDFIRE,0,0,0,0
2005,new york,FLASH FLOOD,2,0,55.115,0
2005,new york,FLOOD / DAM FAILURE,0,3,50.64789,0
2005,new york,ICE / SNOW / FROST / HAIL,0,0,0.104,0
2005,new york,ICE / SNOW / FROST / HAIL,0,2,4.49,0.1
2005,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,3,0.742,0
2005,new york,MARINE WIND / SWELL / SURF,3,0,0.025,0
2005,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,0,0.02,0
2005,new york,THUNDERSTORM / THUNDERSTORM WIND,0,4,3.9505,0.2
2005,new york,TORNADO,0,0,0.23,0.005
2006,new york,BLIZZARD / WINTER STORM / WEATHER,0,0,0.04,0
2006,new york,BLIZZARD / WINTER STORM / WEATHER,0,0,0.281,0
2006,new york,COASTAL STORM / FLOOD OR EROSION / TIDE,0,0,0,0
2006,new york,COLD / WIND AND WINDCHILL,0,0,0,0
2006,new york,COLD / WIND AND WINDCHILL,2,2,3.9605,0
2006,new york,DROUGHT / HEAT / WILDFIRE,42,0,0,0
2006,new york,FLASH FLOOD,4,4,829.343,0.85
2006,new york,FLOOD / DAM FAILURE,0,0,159.217,1
2006,new york,ICE / SNOW / FROST / HAIL,0,0,0.286,0.415
2006,new york,ICE / SNOW / FROST / HAIL,0,0,23.318,0
2006,new york,LIGHTNING / RAIN / WET / WALL CLOUD,1,14,0.08,0
2006,new york,MARINE WIND / SWELL / SURF,0,0,0.01,0
2006,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,0,0.002,0
2006,new york,THUNDERSTORM / THUNDERSTORM WIND,0,3,1.389,0.2
2006,new york,TORNADO,0,8,10.372,0
2007,new york,BLIZZARD / WINTER STORM / WEATHER,0,0,0.25,0
2007,new york,BLIZZARD / WINTER STORM / WEATHER,0,0,0.05,0
2007,new york,COASTAL STORM / FLOOD OR EROSION / TIDE,0,0,33,0
2007,new york,COLD / WIND AND WINDCHILL,4,0,0,0
2007,new york,COLD / WIND AND WINDCHILL,0,1,0.136,0
2007,new york,DROUGHT / HEAT / WILDFIRE,0,0,0,0
2007,new york,DROUGHT / HEAT / WILDFIRE,0,0,0,0
2007,new york,FLASH FLOOD,4,0,30.678,0
2007,new york,FLOOD / DAM FAILURE,1,1,11.951,0
2007,new york,ICE / SNOW / FROST / HAIL,0,0,0.24,0
2007,new york,ICE / SNOW / FROST / HAIL,0,0,3.734,0
2007,new york,LIGHTNING / RAIN / WET / WALL CLOUD,1,8,0.799,0
2007,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,0,0.01,0
2007,new york,THUNDERSTORM / THUNDERSTORM WIND,1,8,3.032,0.01
2007,new york,TORNADO,0,9,0.01,0
2008,new york,BLIZZARD / WINTER STORM / WEATHER,0,0,0.345,0
2008,new york,BLIZZARD / WINTER STORM / WEATHER,0,0,0.615,0
2008,new york,COASTAL STORM / FLOOD OR EROSION / TIDE,0,0,0,0
2008,new york,COLD / WIND AND WINDCHILL,0,0,0,0
2008,new york,COLD / WIND AND WINDCHILL,2,3,9.7935,0.4
2008,new york,DROUGHT / HEAT / WILDFIRE,0,0,0,0
2008,new york,DROUGHT / HEAT / WILDFIRE,0,0,0,0
2008,new york,FLASH FLOOD,0,0,32.927,0
2008,new york,FLOOD / DAM FAILURE,0,0,0.822,0
2008,new york,ICE / SNOW / FROST / HAIL,0,0,2.16425,74.954
2008,new york,ICE / SNOW / FROST / HAIL,0,0,0.356,0
2008,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,13,0.59575,0
2008,new york,MARINE WIND / SWELL / SURF,0,0,0.075,0
2008,new york,LIGHTNING / RAIN / WET / WALL CLOUD,0,0,0.006,0
2008,new york,THUNDERSTORM / THUNDERSTORM WIND,1,2,4.71625,0
2008,new york,TORNADO,0,0,0.045,0
